             u1              u2              u3              u4             u5             u6              u7              y 
  2.2665535e-001  6.9175978e-001  7.4808353e-001  5.5459104e-001  7.5545442e-001  7.2148256e-001  6.4401781e-001  1.2281104e-001
  2.2561678e-001  6.4646025e-001  7.5431598e-001  5.5607548e-001  7.4068764e-001  6.7140040e-001  6.2159981e-001  1.2623327e-001
  2.2457758e-001  6.6799263e-001  7.3819004e-001  5.5755993e-001  7.2643866e-001  6.8638092e-001  6.0631023e-001  1.2631738e-001
  2.2372853e-001  6.8761899e-001  7.4786599e-001  5.5904465e-001  7.1164823e-001  6.9738979e-001  6.1693952e-001  1.2514234e-001
  2.2288521e-001  6.7551799e-001  7.4203947e-001  5.6052910e-001  6.9626769e-001  6.9767147e-001  6.2274015e-001  1.2185365e-001
  2.2204188e-001  6.6414962e-001  7.3253465e-001  5.6201354e-001  6.8088848e-001  6.6708136e-001  6.2892784e-001  1.1721719e-001
  2.2119856e-001  6.7419865e-001  7.1981346e-001  5.6349799e-001  6.6550795e-001  6.6391562e-001  5.8046599e-001  1.1292449e-001
  2.2035587e-001  6.6632983e-001  6.5941236e-001  5.6498243e-001  6.6044287e-001  6.7644086e-001  5.9292295e-001  1.1061138e-001
  2.1951255e-001  6.6924563e-001  6.7466428e-001  5.6646688e-001  6.6420422e-001  6.8487864e-001  6.3049342e-001  1.0816474e-001
  2.1866923e-001  6.8564957e-001  6.5255068e-001  5.6795133e-001  6.6796557e-001  6.7511697e-001  6.4592012e-001  1.0943635e-001
  2.1782654e-001  6.8482407e-001  6.7340966e-001  5.6943577e-001  6.7172692e-001  7.0998232e-001  6.5722458e-001  1.1168924e-001
  2.1698322e-001  6.9409477e-001  6.7305975e-001  5.1453917e-001  6.7516366e-001  7.0278391e-001  6.7008769e-001  1.1608706e-001
  2.1613990e-001  6.9047287e-001  7.0168933e-001  4.5769867e-001  6.7832046e-001  7.2079089e-001  6.6684197e-001  1.2393606e-001
  2.1529721e-001  6.7712477e-001  7.4834827e-001  4.5104174e-001  6.8147857e-001  7.5737759e-001  6.7676484e-001  1.3416865e-001
  2.1445389e-001  6.9495418e-001  7.4048366e-001  4.5714943e-001  6.8529380e-001  7.8176768e-001  7.0380495e-001  1.4399725e-001
  2.1361057e-001  6.8081890e-001  7.4897328e-001  4.6325713e-001  7.3118175e-001  7.7785550e-001  7.0564477e-001  1.5308721e-001
  2.1276788e-001  6.4833532e-001  7.5029812e-001  4.6936482e-001  7.1902899e-001  7.3308139e-001  6.6527812e-001  1.5782820e-001
  2.1192456e-001  6.7761860e-001  7.4772403e-001  4.7704537e-001  7.0687623e-001  7.1649375e-001  6.7439217e-001  1.5975835e-001
  2.1108123e-001  6.6028154e-001  7.6342524e-001  4.9470788e-001  6.9480495e-001  7.1298218e-001  6.6263642e-001  1.5866742e-001
  2.1023855e-001  6.5509266e-001  7.5883493e-001  5.1237038e-001  6.8477468e-001  6.8514154e-001  6.2791420e-001  1.5426960e-001
  2.0939522e-001  6.6084908e-001  7.4014296e-001  5.3003316e-001  6.7474310e-001  6.9601897e-001  6.2619935e-001  1.4990589e-001
  2.0855190e-001  6.6429113e-001  7.2049487e-001  5.4769567e-001  6.7089370e-001  7.0645666e-001  6.7297585e-001  1.4519614e-001
  1.7452899e-001  6.9105073e-001  6.7357080e-001  5.6535817e-001  6.6962283e-001  7.1766427e-001  6.6874254e-001  1.3957102e-001
  2.0792863e-001  6.9625140e-001  6.8419904e-001  5.8302095e-001  6.6835196e-001  7.0859741e-001  6.6085215e-001  1.3639768e-001
  2.0641307e-001  6.5828854e-001  6.5796436e-001  5.9165881e-001  6.6708240e-001  6.9781387e-001  6.6519655e-001  1.3412434e-001
  2.0489750e-001  6.4549912e-001  6.2063683e-001  5.9807981e-001  6.6581154e-001  7.1922601e-001  6.6922332e-001  1.3056802e-001
  2.0338130e-001  6.5480521e-001  6.1240312e-001  6.0450080e-001  6.6454067e-001  7.0016275e-001  6.5979512e-001  1.3061006e-001
  2.0186574e-001  6.6712143e-001  5.5529512e-001  6.1092180e-001  6.6327111e-001  7.0575716e-001  6.4206865e-001  1.3178736e-001
  2.0035018e-001  6.4806408e-001  5.0853221e-001  6.1734279e-001  6.6200024e-001  6.8861869e-001  6.3661689e-001  1.3295215e-001
  2.0626679e-001  6.5792296e-001  5.0432979e-001  6.2376351e-001  6.6339071e-001  6.9903760e-001  6.7930066e-001  1.3644768e-001
  2.1241808e-001  6.5735690e-001  4.7361838e-001  6.2821602e-001  6.6927193e-001  7.0132701e-001  6.2913438e-001  1.3970277e-001
  2.1856938e-001  6.6568270e-001  4.3782402e-001  6.3218449e-001  6.7515183e-001  6.6839429e-001  6.2913438e-001  1.4314724e-001
  2.2472067e-001  6.6164952e-001  4.1876295e-001  6.3615324e-001  6.8103173e-001  6.3222071e-001  6.2913438e-001  1.4745130e-001
  2.3087197e-001  6.7702895e-001  4.7640080e-001  6.4012171e-001  6.8691163e-001  6.6136645e-001  6.2913438e-001  1.4984282e-001
  2.3702326e-001  7.0879906e-001  5.5315651e-001  6.4409045e-001  6.9701812e-001  6.9857440e-001  6.2913438e-001  1.5307639e-001
  2.4317392e-001  7.3081790e-001  6.4406107e-001  6.4805892e-001  7.1074272e-001  7.1222791e-001  6.3813908e-001  1.5538155e-001
  2.4932521e-001  7.5132578e-001  7.5712181e-001  6.5202767e-001  7.2446731e-001  7.3283414e-001  6.6944201e-001  1.5759467e-001
  2.5547651e-001  7.4950378e-001  8.0454734e-001  6.5599613e-001  7.3819058e-001  7.2691892e-001  6.6780180e-001  1.5852026e-001
  2.6162780e-001  6.7002249e-001  8.0138546e-001  6.5996488e-001  7.5191517e-001  6.8193669e-001  6.3759060e-001  1.5853105e-001
  2.5597831e-001  6.4278086e-001  8.0704584e-001  6.6393362e-001  7.3744147e-001  6.0765535e-001  5.9491204e-001  1.5773103e-001
  2.3653800e-001  6.7037775e-001  7.9668273e-001  6.6790209e-001  7.1873328e-001  6.3568690e-001  5.7229096e-001  1.5427698e-001
  2.1709770e-001  6.8607707e-001  7.7303135e-001  6.7187084e-001  7.0002642e-001  5.9642114e-001  5.5539240e-001  1.4863541e-001
  2.0043285e-001  6.9625140e-001  7.8314891e-001  6.7583931e-001  6.8589047e-001  6.1026712e-001  5.5314123e-001  1.4256542e-001
  2.0138366e-001  6.8530463e-001  7.8038490e-001  6.7980805e-001  6.8942446e-001  6.4314195e-001  6.0432635e-001  1.3515334e-001
  2.0233446e-001  6.6590676e-001  8.0153778e-001  6.9730009e-001  6.9295976e-001  6.6009264e-001  6.4567192e-001  1.2619804e-001
  2.0328463e-001  6.5792296e-001  8.0644961e-001  7.4634649e-001  6.9649374e-001  6.9898596e-001  6.5228832e-001  1.2146841e-001
  2.0423544e-001  6.3584662e-001  8.0887291e-001  7.3966054e-001  7.0002904e-001  6.9869333e-001  6.6161932e-001  1.1844278e-001
  2.0518561e-001  6.5029000e-001  8.0918484e-001  6.0293126e-001  7.0356435e-001  6.7021110e-001  6.3676442e-001  1.1445577e-001
  2.0613641e-001  6.6485719e-001  8.1193926e-001  4.6620254e-001  6.8649239e-001  6.1774878e-001  5.8717959e-001  1.1121424e-001
  2.0708722e-001  6.8892800e-001  7.6813832e-001  4.6197409e-001  6.6120644e-001  6.0800275e-001  5.8210968e-001  1.0903238e-001
  2.0803739e-001  6.8127440e-001  7.6966190e-001  4.6231502e-001  6.4699690e-001  6.4553307e-001  5.9330306e-001  1.0616982e-001
  2.0937805e-001  6.7684911e-001  7.1127665e-001  4.6265567e-001  6.7206468e-001  7.1313084e-001  6.3700221e-001  1.0228224e-001
  2.1094195e-001  6.7645110e-001  7.6128624e-001  4.6299660e-001  6.8361158e-001  6.8557345e-001  6.6606959e-001  9.8972534e-002
  2.1250585e-001  6.7227641e-001  7.7600331e-001  4.6333725e-001  6.9077681e-001  7.0824531e-001  6.5194986e-001  9.5390632e-002
  2.1406975e-001  6.6761821e-001  7.1740013e-001  4.6367790e-001  6.9794203e-001  7.3790589e-001  6.7047995e-001  9.3880387e-002
  2.1563365e-001  6.5656677e-001  7.5311853e-001  4.6401883e-001  7.0759511e-001  7.3263071e-001  6.7047995e-001  9.3833228e-002
  2.1719755e-001  6.7463499e-001  8.0021294e-001  4.6435948e-001  7.1310046e-001  7.1958437e-001  6.6380453e-001  9.7299204e-002
  2.1876145e-001  6.8547268e-001  8.0470848e-001  4.6470041e-001  6.8635308e-001  6.6942084e-001  5.9936752e-001  1.0482433e-001
  2.2032535e-001  6.7188429e-001  7.8878014e-001  4.6504106e-001  6.6380864e-001  6.2254041e-001  5.5762448e-001  1.1716263e-001
  2.2188925e-001  6.4536351e-001  6.9012377e-001  4.6538171e-001  6.4966743e-001  6.0464454e-001  5.4722604e-001  1.2827479e-001
  2.2345315e-001  6.7520105e-001  7.4039849e-001  4.6572264e-001  6.6086869e-001  6.6266685e-001  6.1122393e-001  1.3456014e-001
  2.2291383e-001  6.9412868e-001  6.8824990e-001  4.6606329e-001  6.6583125e-001  7.0574621e-001  6.4291566e-001  1.3772213e-001
  2.1753208e-001  6.8325561e-001  7.4307732e-001  4.8659633e-001  6.8318314e-001  6.9012253e-001  6.6976485e-001  1.3923921e-001
  2.1215033e-001  6.8137906e-001  7.6080971e-001  5.1217726e-001  7.0327127e-001  6.8489116e-001  6.2786907e-001  1.3891931e-001
  2.1405003e-001  6.3747405e-001  6.9931360e-001  5.3775847e-001  6.7301225e-001  6.0018935e-001  5.5479706e-001  1.4008524e-001
  2.3293830e-001  6.2384144e-001  6.1373755e-001  5.6333940e-001  6.4998416e-001  6.4467865e-001  5.8778882e-001  1.3941819e-001
  1.9752892e-001  6.5154299e-001  5.8462530e-001  5.7665328e-001  6.5128526e-001  6.6327872e-001  6.2098711e-001  1.3787271e-001
  2.0682201e-001  6.5257487e-001  5.0057245e-001  5.7610293e-001  6.5258504e-001  6.8044536e-001  6.3344233e-001  1.3671642e-001
  2.1611509e-001  6.4016283e-001  4.5380953e-001  5.7555259e-001  6.5609800e-001  6.9548222e-001  6.6219209e-001  1.3648177e-001
  2.2540818e-001  6.5411385e-001  3.9582138e-001  5.7500251e-001  6.2746338e-001  6.6103469e-001  6.4697194e-001  1.3829259e-001
  2.3470126e-001  6.3039830e-001  3.3614236e-001  5.7445217e-001  6.5914703e-001  6.5208832e-001  6.3335555e-001  1.4218504e-001
  2.4399435e-001  6.3989749e-001  2.3705896e-001  5.7390182e-001  6.6109473e-001  6.6874638e-001  6.3060277e-001  1.4829903e-001
  2.5328743e-001  6.4861835e-001  2.3789039e-001  5.7335147e-001  6.6141804e-001  6.7246765e-001  6.4152538e-001  1.5637930e-001
  2.6258052e-001  6.5677905e-001  1.8855223e-001  5.7280112e-001  6.5900378e-001  6.6112546e-001  6.5749882e-001  1.6679183e-001
  2.7187360e-001  6.7229115e-001  1.6651422e-001  5.7225105e-001  6.5658821e-001  6.7196845e-001  6.5118616e-001  1.7806153e-001
  2.8116669e-001  6.6833758e-001  2.5150018e-001  5.7170071e-001  6.4829668e-001  6.5932272e-001  6.3933322e-001  1.9065725e-001
  2.9045977e-001  7.0429417e-001  2.5076697e-001  5.7115036e-001  6.3009317e-001  6.9002707e-001  6.5350850e-001  2.0316201e-001
  2.9975285e-001  6.6681334e-001  2.6496800e-001  5.7060001e-001  6.8220534e-001  7.1894277e-001  6.6970237e-001  2.1484121e-001
  3.0904594e-001  6.6884762e-001  3.0745983e-001  5.7004966e-001  6.9184660e-001  7.4846877e-001  7.2782152e-001  2.2760736e-001
  2.9888791e-001  6.4334692e-001  3.5613768e-001  5.6949932e-001  6.9375750e-001  7.5588939e-001  7.2722097e-001  2.4111786e-001
  2.8800103e-001  6.7136835e-001  3.8098152e-001  5.6894925e-001  6.9566709e-001  6.7894309e-001  6.7985087e-001  2.5508404e-001
  2.7711479e-001  6.8608591e-001  4.2466889e-001  5.6839890e-001  6.9039568e-001  6.5661550e-001  6.2438210e-001  2.6743372e-001
  2.6622792e-001  6.7095118e-001  4.0008057e-001  5.6784855e-001  6.7300962e-001  6.2107882e-001  5.9508213e-001  2.7794585e-001
  2.5534104e-001  6.5124227e-001  3.3115187e-001  5.6729820e-001  6.5562225e-001  6.4996479e-001  5.9742183e-001  2.8534826e-001
  2.4445417e-001  6.8705293e-001  3.8209841e-001  5.6674786e-001  6.6666710e-001  6.6180305e-001  6.5282291e-001  2.8883980e-001
  2.3356729e-001  6.4857855e-001  2.7701584e-001  5.6619778e-001  6.5098430e-001  6.1495078e-001  6.2181330e-001  2.8973130e-001
  2.2268105e-001  6.7439618e-001  2.6398349e-001  5.6564744e-001  6.6407937e-001  6.4862526e-001  6.2913438e-001  2.8890116e-001
  2.3296946e-001  6.8074667e-001  2.6756089e-001  5.6509709e-001  6.3183059e-001  6.7155220e-001  6.3606321e-001  2.8775512e-001
  2.4855249e-001  8.2148182e-001  3.3799475e-001  5.6454674e-001  6.3830453e-001  6.5280660e-001  6.3532381e-001  2.8591249e-001
  2.7574233e-001  9.1138657e-001  3.4937998e-001  5.6802426e-001  5.6494112e-001  6.3873058e-001  6.4393624e-001  2.8489254e-001
  3.1619765e-001  6.0601350e-001  3.9098551e-001  5.9768252e-001  7.2514020e-001  7.0822653e-001  7.1755151e-001  2.8569427e-001
  3.1574609e-001  6.0977102e-001  4.6529911e-001  6.6053871e-001  7.3150637e-001  7.5289736e-001  7.7233817e-001  2.8621703e-001
  2.6906253e-001  6.4936130e-001  5.1003699e-001  6.9168694e-001  6.3349442e-001  6.1916029e-001  6.3922908e-001  2.8732899e-001
  2.2237896e-001  7.0153463e-001  4.9313372e-001  6.9383252e-001  5.6952912e-001  5.4477411e-001  5.3918638e-001  2.9161938e-001
  1.7569539e-001  6.9812647e-001  4.9563222e-001  6.9597810e-001  5.2024256e-001  5.3694975e-001  4.9271883e-001  2.9866838e-001
  1.2901182e-001  6.9560279e-001  5.0460451e-001  6.9812396e-001  4.7788991e-001  4.5468914e-001  4.5081264e-001  3.0539749e-001
  1.4555519e-001  7.2163123e-001  4.9817830e-001  7.0026954e-001  4.2893322e-001  5.0004225e-001  4.6434225e-001  3.1094931e-001
  1.6409112e-001  6.7433722e-001  3.9137341e-001  6.9995541e-001  4.2357113e-001  5.1526219e-001  4.9143964e-001  3.1411984e-001
  2.1639620e-001  6.8228859e-001  2.6297595e-001  6.9390214e-001  5.5942920e-001  7.3061672e-001  6.7601676e-001  3.1760229e-001
  3.0729697e-001  6.9488637e-001  4.0113108e-001  6.8784915e-001  7.2314124e-001  9.0873511e-001  8.7794544e-001  3.2310919e-001
  2.9766744e-001  7.1789582e-001  4.7026773e-001  6.8179588e-001  7.2529002e-001  8.4707134e-001  8.4412925e-001  3.3220653e-001
  2.8803792e-001  7.0140490e-001  6.0074318e-001  6.7574289e-001  7.2743880e-001  8.1949361e-001  7.7497639e-001  3.4671648e-001
  2.7840840e-001  7.3974514e-001  6.9430700e-001  6.6968962e-001  7.2124348e-001  7.6685758e-001  7.5761442e-001  3.6338213e-001
  2.6877887e-001  7.3163162e-001  7.8270385e-001  6.6363635e-001  7.1156543e-001  7.6528488e-001  7.1761400e-001  3.7784205e-001
  2.5914935e-001  7.3292884e-001  7.9248070e-001  6.5758336e-001  7.0188738e-001  7.3855688e-001  6.9476207e-001  3.8923376e-001
  2.4951983e-001  6.7110891e-001  7.9699504e-001  6.5153009e-001  6.8246951e-001  6.7078854e-001  6.4990870e-001  3.9713789e-001
  2.3989094e-001  6.5696773e-001  7.4818751e-001  6.4976163e-001  6.5471805e-001  6.5908799e-001  6.1961072e-001  3.9706687e-001
  2.3026142e-001  6.5607884e-001  6.9221558e-001  6.5785991e-001  6.6235115e-001  6.8952631e-001  6.3963870e-001  3.9239917e-001
  2.2063189e-001  6.4607403e-001  6.2984545e-001  6.6595847e-001  6.7516760e-001  7.2045444e-001  6.6772369e-001  3.8134837e-001
  2.1100237e-001  6.9070873e-001  6.6396469e-001  5.3209144e-001  6.7607574e-001  7.3489664e-001  7.1678608e-001  3.6679356e-001
  2.0137285e-001  6.8681707e-001  6.7226477e-001  4.6988616e-001  6.7523988e-001  7.3745051e-001  7.0751757e-001  3.5350068e-001
  2.6453873e-001  6.7221744e-001  6.4010497e-001  4.6897776e-001  6.8155085e-001  7.2937421e-001  7.0757658e-001  3.3753506e-001
  2.6247494e-001  6.9157551e-001  7.1142820e-001  4.6806935e-001  7.0090038e-001  7.5894715e-001  7.3958941e-001  3.2075176e-001
  2.5576270e-001  6.9430999e-001  7.0872136e-001  4.6716122e-001  6.6295438e-001  7.2952287e-001  6.9219327e-001  3.0972713e-001
  2.4904983e-001  6.5826495e-001  6.4298217e-001  4.6625282e-001  6.6501116e-001  7.1580364e-001  6.7271377e-001  2.9624504e-001
  2.4233759e-001  6.5214443e-001  6.7145099e-001  4.6534441e-001  6.6706926e-001  7.2009608e-001  6.9342734e-001  2.8495053e-001
  2.3562536e-001  6.7997718e-001  6.4510236e-001  4.6443629e-001  6.6912604e-001  7.3521431e-001  6.9815879e-001  2.7375258e-001
  2.2891248e-001  6.6551759e-001  6.0391235e-001  4.6352788e-001  6.7118414e-001  7.1330610e-001  6.9974347e-001  2.6494671e-001
  2.2220025e-001  6.8679054e-001  6.3170092e-001  4.6261948e-001  6.7250758e-001  7.4444549e-001  6.9794357e-001  2.5704261e-001
  2.1548801e-001  6.8163409e-001  6.2070320e-001  4.6171107e-001  6.7352611e-001  7.3113782e-001  7.1184114e-001  2.5616929e-001
  2.0877513e-001  7.0120442e-001  6.4654077e-001  4.6080294e-001  6.7454334e-001  7.4337355e-001  6.9459718e-001  2.5804942e-001
  2.0206290e-001  6.8392781e-001  6.8473849e-001  4.5989454e-001  6.7556056e-001  7.0953476e-001  6.8878614e-001  2.6055404e-001
  1.9608078e-001  6.7671054e-001  6.2736614e-001  4.5898613e-001  6.7777373e-001  7.5318373e-001  7.0037872e-001  2.6375067e-001
  1.9473375e-001  6.9889301e-001  6.8418062e-001  4.5807801e-001  7.0084650e-001  7.5458116e-001  7.1416000e-001  2.6728312e-001
  1.9338736e-001  6.7067257e-001  6.1191086e-001  4.5716960e-001  6.5988826e-001  7.0901679e-001  6.6877378e-001  2.6615014e-001
  1.9204033e-001  6.4762774e-001  5.8623406e-001  4.5626120e-001  6.6872257e-001  7.1647184e-001  6.9450519e-001  2.6507004e-001
  1.9069394e-001  6.6364252e-001  6.0243673e-001  4.5535307e-001  6.7652126e-001  7.3972740e-001  6.8379086e-001  2.5947618e-001
  1.8934691e-001  6.7482515e-001  5.6044368e-001  4.5444466e-001  6.6974899e-001  7.2067665e-001  6.7355731e-001  2.5153284e-001
  1.8871856e-001  6.9113475e-001  5.9981545e-001  4.5353626e-001  6.7879621e-001  7.0800275e-001  6.9859445e-001  2.4165933e-001
  1.9264770e-001  6.7563739e-001  6.3262826e-001  4.5262813e-001  6.8784343e-001  7.4367557e-001  6.9749056e-001  2.3578252e-001
  1.9657685e-001  6.6710964e-001  6.3560943e-001  4.5171973e-001  6.9383504e-001  7.2512245e-001  6.9692126e-001  2.3028869e-001
  2.0050536e-001  7.0463616e-001  7.0716900e-001  4.5081132e-001  6.9467090e-001  7.4536876e-001  6.9635022e-001  2.2602212e-001
  2.0443450e-001  7.1232514e-001  7.1308453e-001  4.4990292e-001  7.0888438e-001  7.2689858e-001  6.9578092e-001  2.2122033e-001
  2.0836365e-001  7.1779411e-001  7.8029474e-001  4.4899479e-001  7.1022753e-001  7.1812121e-001  6.8426123e-001  2.2125442e-001
  2.1229279e-001  6.7512735e-001  7.7178210e-001  4.4808638e-001  6.8125121e-001  6.6821745e-001  6.3908849e-001  2.2034416e-001
  1.6808196e-001  6.4699682e-001  7.5416903e-001  4.4717798e-001  6.6917730e-001  7.0129258e-001  6.5147602e-001  2.1809185e-001
  1.4605508e-001  6.3811086e-001  7.3535390e-001  4.4626985e-001  6.7156921e-001  6.9740388e-001  6.6199075e-001  2.1804696e-001
  1.5097764e-001  6.7490623e-001  7.1999378e-001  4.4536144e-001  6.7589831e-001  7.1520899e-001  6.6033665e-001  2.1577078e-001
  1.5590021e-001  6.8378040e-001  7.2546387e-001  4.4445304e-001  6.8759241e-001  7.4999922e-001  6.9225576e-001  2.1351562e-001
  1.6082277e-001  6.9302014e-001  7.3064542e-001  4.4354491e-001  6.9928781e-001  7.3701861e-001  7.1413050e-001  2.1570033e-001
  1.6574469e-001  6.9956668e-001  7.5234925e-001  4.4263651e-001  7.1098191e-001  8.1784423e-001  7.7689085e-001  2.1808901e-001
  1.7066726e-001  7.0640510e-001  7.7561503e-001  4.4172810e-001  7.2267731e-001  8.0845344e-001  7.7011476e-001  2.2122033e-001
  1.7558982e-001  7.0444453e-001  7.9997046e-001  4.4081997e-001  7.2292176e-001  7.8550303e-001  7.7080556e-001  2.2248171e-001
  1.8051238e-001  6.8198198e-001  8.0108350e-001  4.3991157e-001  7.2148924e-001  7.4779431e-001  7.0716869e-001  2.2477892e-001
  1.8543494e-001  6.7094233e-001  7.9603240e-001  4.3900316e-001  7.1030770e-001  7.3335055e-001  6.9716078e-001  2.2588292e-001
  1.9035687e-001  6.5269428e-001  7.7231810e-001  4.3809504e-001  6.9078601e-001  7.0447397e-001  6.7268426e-001  2.2702896e-001
  1.9527943e-001  6.6215661e-001  7.5914686e-001  4.3718663e-001  6.7126431e-001  7.1442342e-001  6.5504457e-001  2.2708123e-001
  1.9662328e-001  6.6193992e-001  7.2856321e-001  4.3627823e-001  6.6367458e-001  7.1421530e-001  6.6331334e-001  2.2703919e-001
  1.9707165e-001  6.4012598e-001  7.0099679e-001  4.3536982e-001  6.6618084e-001  7.1338748e-001  6.7158210e-001  2.2479994e-001
  1.9752066e-001  6.5183782e-001  7.0594814e-001  5.7889059e-001  6.6868709e-001  7.2008826e-001  6.8811964e-001  2.2043337e-001
  1.9796967e-001  6.4814663e-001  6.8684372e-001  5.7748571e-001  6.7119466e-001  7.1173028e-001  6.6858112e-001  2.1574376e-001
  1.9841867e-001  6.9008371e-001  7.0081378e-001  5.7608055e-001  6.7370091e-001  7.2092547e-001  6.7798849e-001  2.1131160e-001
  1.9886768e-001  6.9451784e-001  6.9801409e-001  5.7467568e-001  6.7620716e-001  6.9521306e-001  6.7675095e-001  2.0783028e-001
  1.9931606e-001  6.6452699e-001  6.7145099e-001  5.7327052e-001  6.7871341e-001  7.1599612e-001  6.6696520e-001  2.0691207e-001
  1.9976507e-001  6.6365431e-001  7.0154852e-001  5.7186564e-001  6.7500726e-001  6.9280159e-001  6.5921020e-001  2.0694904e-001
  2.0021407e-001  6.3721460e-001  6.3783744e-001  5.7046077e-001  6.7039034e-001  6.7826706e-001  6.3231241e-001  2.0708029e-001
